headbreadth,headcircumference,headlength,tragiontopofhead,n_hairs,measurement_error
151,567,191,128,100000.00480179807,0.1
146,541,184,129,100001.07944818855,0.1
142,553,192,126,99992.61653404542,0.1
143,535,182,125,100012.32276661533,0.1
166,619,207,143,99978.26266698484,0.1
148,526,178,130,99979.78992659465,0.1
149,553,191,118,99993.48824181604,0.1
147,558,195,116,99998.59300248952,0.1
140,517,175,110,99990.66724466902,0.1
153,555,187,119,99991.76978662785,0.1
144,545,185,119,100004.28549781066,0.1
147,550,187,123,100017.09700855828,0.1
144,569,192,122,99984.44474213352,0.1
148,548,187,131,100005.9137362398,0.1
143,536,185,123,100003.61202781528,0.1
145,544,183,107,100013.47985590497,0.1
143,530,179,106,99990.2293615376,0.1
151,580,205,134,99989.30031009394,0.1
148,538,180,118,99993.0147626285,0.1
141,535,183,122,99991.62690608983,0.1
147,555,186,122,99996.98506259912,0.1
147,542,184,133,100006.82363978842,0.1
148,578,197,127,99995.01458116208,0.1
145,575,198,127,99995.39385403648,0.1
150,582,202,128,100012.07136946791,0.1
146,570,194,131,99987.17060081485,0.1
145,537,185,129,99997.19816523876,0.1
147,553,190,124,99992.1453434098,0.1
138,532,188,121,99982.59271466376,0.1
137,531,184,119,99998.0536136198,0.1
147,554,189,119,99994.79485190548,0.1
145,553,193,120,99997.67670228316,0.1
140,568,200,130,99999.97961215492,0.1
144,546,187,117,99985.49483518008,0.1
143,525,180,117,99996.80698675284,0.1
160,555,180,123,99993.1278876019,0.1
158,575,199,137,99992.14569141048,0.1
150,553,186,123,100002.50748237377,0.1
148,589,188,121,99987.72728735112,0.1
144,564,195,133,99994.63820260036,0.1
137,527,183,122,99992.63302769352,0.1
141,532,180,124,100000.37664679042,0.1
144,537,180,125,100020.38827884317,0.1
154,595,198,139,99996.80581656795,0.1
148,550,186,128,100004.72606604744,0.1
150,592,195,140,100000.13532502264,0.1
147,545,188,121,99987.5824072444,0.1
148,552,196,120,99989.20061410844,0.1
148,560,193,129,100009.27939800326,0.1
140,535,176,131,99997.86232898218,0.1
149,544,185,123,99992.04096608268,0.1
146,541,186,128,100001.52905060675,0.1
143,562,193,128,99989.62687335524,0.1
150,542,185,116,100003.26716533676,0.1
145,542,183,129,99996.67248745348,0.1
148,565,190,120,100000.74113211702,0.1
148,578,194,122,99983.00485875488,0.1
150,542,182,117,100002.016564309,0.1
155,557,184,126,100014.85662980276,0.1
155,577,196,148,100011.6176794298,0.1
154,570,198,126,100000.9436962206,0.1
139,564,190,133,99994.7370784906,0.1
148,550,186,121,99996.40247666856,0.1
159,600,199,130,99989.48337156857,0.1
155,557,187,129,100001.70488993256,0.1
142,536,185,117,99987.79282066316,0.1
150,562,193,123,99988.12462905394,0.1
160,582,190,130,99998.5600638215,0.1
146,527,178,131,100005.1992731918,0.1
154,553,187,131,100006.584495884,0.1
149,548,186,132,99999.54533348406,0.1
142,547,188,131,100005.07610840752,0.1
145,535,181,118,100009.69125033855,0.1
148,560,191,131,99993.66291328691,0.1
143,547,182,122,99995.97919987592,0.1
145,573,195,122,99990.5184275195,0.1
146,570,199,132,99995.3721700122,0.1
143,543,183,129,100010.84026749972,0.1
150,560,193,115,99987.2852159404,0.1
146,543,184,124,100020.25311829448,0.1
141,549,187,129,99985.93664102012,0.1
149,550,188,125,100002.81052139748,0.1
146,560,196,126,100011.12263724112,0.1
140,538,183,130,100012.62825204256,0.1
147,538,178,135,99999.8862816956,0.1
139,517,173,123,100017.26629109822,0.1
150,542,180,130,99999.62322913377,0.1
153,573,196,138,100014.97081264354,0.1
145,545,193,124,100006.32307612256,0.1
150,550,189,113,100007.46544596327,0.1
144,554,187,128,99997.74389273068,0.1
143,555,196,118,100003.88814025647,0.1
147,542,185,122,100007.07293907984,0.1
143,546,191,118,100000.0770072222,0.1
142,530,182,113,99982.80608134242,0.1
140,552,202,126,99997.40805247656,0.1
143,549,193,119,99998.1591728896,0.1
146,534,177,131,99993.15858618014,0.1
152,539,182,127,100026.1400766097,0.1
151,576,196,132,99996.63938749624,0.1
149,537,179,128,99984.08629471384,0.1
152,561,196,127,100000.71430625996,0.1
148,553,187,129,99988.67232151538,0.1
144,565,185,118,99999.68799976836,0.1
154,575,195,122,100003.78724657909,0.1
150,602,190,131,99983.38857480162,0.1
144,538,182,117,99983.66482852412,0.1
145,605,192,131,100003.0882925792,0.1
151,538,182,123,100012.27735975575,0.1
153,577,193,124,99998.52822932368,0.1
153,605,202,128,99989.86320220948,0.1
150,544,181,130,100004.2237565395,0.1
143,558,190,124,99991.00694518092,0.1
138,563,197,128,99992.78986413233,0.1
146,571,192,129,100016.52279194356,0.1
140,570,188,120,100000.10118142392,0.1
149,546,184,132,100001.4742567268,0.1
147,539,182,112,100004.4639831781,0.1
140,555,187,125,100003.37877842544,0.1
155,530,170,129,99993.97379398203,0.1
150,568,190,129,100006.29671433788,0.1
136,523,181,112,99993.83441890156,0.1
150,570,189,133,100006.41794522756,0.1
153,570,193,132,99988.41583961489,0.1
144,550,185,131,100002.90399483104,0.1
148,552,185,134,99993.17633752523,0.1
149,568,196,142,100016.81414660955,0.1
148,563,193,119,99981.01601191032,0.1
143,538,180,118,99996.76535481973,0.1
143,546,179,120,99999.09576486828,0.1
160,553,173,126,100010.91604390775,0.1
150,540,180,125,100005.3513736147,0.1
150,559,187,125,100005.3401774995,0.1
150,556,190,130,99979.08666432256,0.1
153,550,182,119,100010.4732309453,0.1
150,544,183,118,100011.23540517894,0.1
141,538,186,125,100011.6181728602,0.1
158,552,182,131,100005.57108241206,0.1
151,543,177,125,99993.29200840996,0.1
155,574,195,132,99995.0857082788,0.1
152,585,191,118,99990.64531588106,0.1
150,577,185,122,100002.0190622863,0.1
143,577,200,123,100010.4297341272,0.1
144,557,193,126,100002.60692071506,0.1
137,507,177,121,99998.50320811543,0.1
153,563,192,129,100006.68521100465,0.1
149,543,177,115,100019.69333150618,0.1
153,577,194,120,99994.29554914916,0.1
145,547,183,120,100002.41659435234,0.1
139,550,183,116,100000.36544281126,0.1
152,580,195,121,99977.1546546234,0.1
155,589,202,120,100015.35389095452,0.1
148,548,187,129,100012.9146020008,0.1
148,560,193,121,100004.51323652072,0.1
145,554,190,127,100002.47659745514,0.1
147,573,192,130,100003.44429332536,0.1
141,555,189,127,100000.4896554834,0.1
141,502,169,122,99999.11127928073,0.1
153,568,193,128,99989.98402125375,0.1
145,571,195,132,100002.74637003182,0.1
151,582,200,130,99995.48791713304,0.1
146,529,178,122,100001.0487568366,0.1
142,558,185,121,100013.89588190462,0.1
152,561,191,117,99992.8239584111,0.1
143,579,192,133,99998.88186336332,0.1
147,569,193,125,99984.06297385276,0.1
156,575,194,131,100004.20005232914,0.1
145,525,178,124,100002.04213298296,0.1
145,551,188,122,99996.3504501177,0.1
149,550,186,126,99992.77329687103,0.1
141,541,183,125,100013.64637827914,0.1
145,537,179,123,100000.55338503384,0.1
147,552,189,130,99986.45349612086,0.1
148,563,195,129,100001.36536045915,0.1
149,560,190,129,99998.00648295792,0.1
153,595,198,138,100005.64675312676,0.1
136,528,183,108,99999.70544250074,0.1
147,563,185,127,100003.2804041786,0.1
157,553,178,131,99993.52104660709,0.1
148,580,201,129,100006.30310630312,0.1
150,560,195,127,100008.43368645765,0.1
145,553,181,129,100022.33486372864,0.1
147,560,188,117,99981.32918744656,0.1
148,581,200,129,99994.10562426096,0.1
153,580,196,134,100001.53997214668,0.1
155,577,185,127,99991.18724119644,0.1
141,558,195,122,100003.38310147946,0.1
152,583,197,127,99999.65769474076,0.1
135,558,193,120,99987.2186095974,0.1
145,559,188,127,100000.37180228053,0.1
155,592,203,126,99981.45448787014,0.1
141,557,190,116,99998.18454845424,0.1
145,559,193,123,99991.0511109552,0.1
155,577,197,128,100005.62870684858,0.1
153,573,193,127,99984.09721196209,0.1
137,565,202,130,100018.36059770196,0.1
141,530,184,128,100004.01951360983,0.1
148,552,187,125,99998.03464327406,0.1
144,534,183,115,100005.49532182222,0.1
145,550,188,120,100014.8779701974,0.1
146,547,180,125,100000.81591176186,0.1
147,562,191,125,100000.31140093236,0.1
152,556,188,131,99999.47047872632,0.1
145,547,183,117,99997.34443385476,0.1
151,580,190,122,99990.83783529824,0.1
152,575,197,127,99996.5246309682,0.1
152,575,199,132,100001.5555080461,0.1
155,571,191,130,100000.23506189666,0.1
141,537,186,121,100000.08217843616,0.1
151,560,185,127,99991.64216762668,0.1
148,540,183,129,99991.30498477852,0.1
145,535,183,129,100009.11293051732,0.1
144,558,196,123,99994.91382512514,0.1
148,538,180,126,99975.8979786684,0.1
144,560,193,119,100002.6175430295,0.1
152,576,194,128,99991.8400770662,0.1
155,542,179,120,100012.32582628804,0.1
145,531,178,122,100001.54271114466,0.1
159,558,180,132,100007.54700763473,0.1
145,540,184,125,99998.64187255887,0.1
138,520,170,115,99982.70052001109,0.1
151,540,177,125,99982.23039364112,0.1
150,565,190,127,99994.09650334256,0.1
140,562,185,121,100011.29452628166,0.1
150,595,204,136,100006.05951365126,0.1
158,588,200,142,99991.66152090048,0.1
146,573,188,126,99980.30527283972,0.1
155,581,198,133,100007.37137071873,0.1
155,610,205,133,100004.60289194736,0.1
148,568,192,125,99991.74852516856,0.1
145,557,178,131,100007.0400390202,0.1
146,584,196,127,100020.14861149248,0.1
138,543,187,119,99988.01520476608,0.1
147,568,202,131,100005.58093893314,0.1
148,547,181,132,100001.13075466384,0.1
145,560,193,133,100004.8732955866,0.1
145,547,190,129,99978.29599194643,0.1
143,539,183,117,100016.27996512668,0.1
143,560,187,130,99985.57986550848,0.1
149,546,186,135,100005.99126190392,0.1
146,548,183,122,99999.5376018764,0.1
147,550,191,111,99999.8966866056,0.1
142,538,183,116,100018.70496522008,0.1
150,575,194,122,99983.43245568944,0.1
147,548,182,128,99999.53284943035,0.1
137,543,190,127,99994.7296721442,0.1
152,557,184,129,99987.084520788,0.1
151,567,195,127,99990.7837168679,0.1
143,543,191,126,99989.46368341442,0.1
140,535,186,123,99996.55004283224,0.1
153,550,178,119,99985.80745810532,0.1
148,565,195,118,99995.93113987046,0.1
145,557,190,132,99984.93778893728,0.1
139,534,186,118,99992.12751663657,0.1
142,574,187,130,100006.0559414812,0.1
148,573,195,123,100002.66175346992,0.1
148,571,195,119,99993.30356677737,0.1
151,590,189,133,99998.841173491,0.1
143,535,185,117,99989.49329781666,0.1
148,543,184,121,100008.50996836236,0.1
148,567,193,123,100001.13359533549,0.1
156,534,172,127,99999.14978109194,0.1
147,572,199,125,100012.31558055902,0.1
148,556,182,122,100001.49788871108,0.1
160,554,177,130,100001.81830827228,0.1
152,531,177,120,100005.8573084634,0.1
143,545,188,120,99989.62826495548,0.1
150,570,192,133,100009.04648749792,0.1
152,575,200,141,100012.9986379967,0.1
153,551,189,122,99994.80550039596,0.1
142,541,186,125,99998.92621751688,0.1
140,554,183,125,99996.3210047319,0.1
157,559,186,117,99999.04638709126,0.1
155,575,196,132,100006.33440871807,0.1
140,535,183,120,99995.27305657435,0.1
145,555,185,134,99986.0105682845,0.1
147,545,190,125,99998.83817836018,0.1
145,554,194,124,99989.98759872276,0.1
150,600,200,126,100008.49131244372,0.1
155,572,179,127,99997.9222090696,0.1
141,562,189,130,99989.832439988,0.1
146,551,182,114,100005.33559824267,0.1
145,528,180,125,99981.67619472535,0.1
146,573,186,124,99989.36482721612,0.1
155,601,205,130,99993.58409020124,0.1
162,596,190,135,99992.644881507,0.1
155,548,181,129,100006.84862336217,0.1
143,555,188,115,99994.3438885234,0.1
147,577,193,123,99998.28756162616,0.1
150,575,195,121,100004.05313000422,0.1
146,580,197,122,100003.3882319661,0.1
148,550,190,114,99981.10620396114,0.1
145,549,190,131,99998.80243776024,0.1
145,563,195,123,100010.92335887924,0.1
152,597,202,132,100009.44292921473,0.1
147,541,185,127,99996.95763401577,0.1
145,516,173,125,100003.81598474443,0.1
147,528,173,107,100013.22815416018,0.1
149,573,189,125,99995.37238229216,0.1
147,563,188,130,99999.01708232076,0.1
144,569,191,131,99984.70312110448,0.1
145,546,184,116,100004.99257936914,0.1
148,559,195,123,100013.4028825324,0.1
148,539,181,120,99999.63755725532,0.1
148,575,198,128,99985.75945995092,0.1
155,552,188,132,99995.11120760292,0.1
156,580,196,118,99985.1221358519,0.1
148,585,200,119,100004.14211660864,0.1
150,535,181,126,100003.395456224,0.1
153,558,190,125,99995.78472762076,0.1
151,561,195,123,100014.64924536111,0.1
148,580,200,119,100005.89224855024,0.1
141,540,184,115,99984.64629338098,0.1
156,580,189,130,99981.03437439808,0.1
150,568,194,126,100006.03606561408,0.1
151,550,189,124,100006.750154662,0.1
145,565,196,123,99986.6640454668,0.1
148,590,198,133,99992.07055465395,0.1
146,538,178,123,99979.4400383024,0.1
150,547,180,126,100018.78778203754,0.1
140,546,188,127,99986.34329796596,0.1
143,563,195,112,99999.3913933443,0.1
146,550,186,121,99992.51894123228,0.1
148,543,183,115,99997.93134757632,0.1
144,530,179,122,100002.61895229208,0.1
143,553,193,120,99983.21664468171,0.1
148,555,190,125,99968.09383653176,0.1
148,570,195,127,100005.17554286816,0.1
143,547,183,114,99985.78894181296,0.1
148,542,183,111,99995.07322419727,0.1
143,538,184,122,100006.45579254096,0.1
144,523,179,112,99967.39384904224,0.1
141,550,188,123,100005.907059136,0.1
145,546,180,122,99999.33103144642,0.1
144,556,193,123,100014.03373454924,0.1
149,557,188,132,99999.16232715952,0.1
150,548,186,122,99998.11711214346,0.1
150,540,181,124,100003.22958394524,0.1
145,560,194,127,100017.5598712626,0.1
152,595,199,133,100006.0076231487,0.1
147,550,192,120,100003.27770056366,0.1
144,540,179,126,100002.33069747472,0.1
148,548,188,121,99985.79022375846,0.1
153,586,195,134,99989.12763580163,0.1
143,530,182,115,100012.92928925152,0.1
147,550,186,128,100001.40559745333,0.1
151,556,188,117,99986.31434347227,0.1
147,542,184,123,99998.43186249456,0.1
156,570,195,130,99992.06953605704,0.1
151,539,176,120,99996.96662763646,0.1
150,553,184,128,100010.60705307234,0.1
143,546,186,125,99992.1489752283,0.1
143,533,183,120,99995.37562118893,0.1
146,575,195,130,100000.0572090679,0.1
147,556,191,126,99998.47105435011,0.1
147,566,191,131,99989.98472519877,0.1
144,531,182,122,100001.32530897028,0.1
143,542,183,131,100003.81201379716,0.1
150,565,190,130,99996.84324305906,0.1
147,552,191,118,100025.4002017812,0.1
151,565,192,130,99984.63857912894,0.1
149,558,196,123,99994.97901103125,0.1
151,558,185,124,99995.66930884575,0.1
145,553,186,135,100021.18532434443,0.1
157,555,180,121,99992.02202720784,0.1
137,536,183,120,99996.64554836138,0.1
147,560,186,110,100017.27399740432,0.1
155,555,188,121,99993.9284489823,0.1
135,500,168,110,99998.28455285438,0.1
154,572,194,132,99977.2644879772,0.1
150,572,192,118,100017.801293564,0.1
143,555,196,127,99992.85827818092,0.1
146,543,184,124,99998.36368902492,0.1
150,567,190,128,100004.38489281968,0.1
152,586,193,122,99987.61814660662,0.1
152,582,193,132,100002.24651309452,0.1
151,574,191,124,100007.09015002218,0.1
147,557,189,128,99981.65463018416,0.1
142,538,185,128,100009.04067098262,0.1
142,538,183,114,100000.25849889674,0.1
151,554,176,122,99988.76481738176,0.1
138,519,171,127,100002.7319322796,0.1
140,537,184,117,100000.85469664156,0.1
147,529,174,120,99993.18392435178,0.1
148,560,192,117,100005.63243122106,0.1
142,531,177,120,99992.81018309137,0.1
145,548,187,118,100006.04067406518,0.1
141,520,177,126,100008.53359052756,0.1
154,540,170,120,100005.16792507572,0.1
149,550,188,126,99997.94261564586,0.1
146,544,181,122,99999.73261770126,0.1
140,595,199,120,99994.7583530229,0.1
152,556,188,129,100002.0479830249,0.1
145,525,181,122,99996.6793612492,0.1
154,549,182,130,99997.83938218773,0.1
140,573,191,133,100000.64929006444,0.1
145,568,191,112,100000.72010166437,0.1
144,538,181,126,100007.69702251907,0.1
151,580,190,131,99991.98660223512,0.1
144,580,195,119,99973.01081016847,0.1
144,540,187,127,100002.8628855837,0.1
141,565,192,128,99993.19630474296,0.1
146,557,187,127,99993.12450768011,0.1
149,569,187,126,99997.89366373826,0.1
152,590,194,127,99996.56860144384,0.1
159,574,195,135,100009.57570449132,0.1
145,557,191,123,100002.2460458902,0.1
143,543,185,128,99995.2285578139,0.1
151,549,190,125,99993.08788182528,0.1
138,543,190,121,99992.11268770114,0.1
153,594,202,123,100002.64184634844,0.1
143,540,184,119,99971.48930457396,0.1
150,566,190,132,100008.2312342247,0.1
150,544,177,121,99997.25256376687,0.1
155,606,205,130,99993.118985939,0.1
155,605,194,135,100011.200808361,0.1
155,573,198,127,100002.5209284124,0.1
142,526,181,116,100007.82472174305,0.1
155,556,182,134,99993.96919021977,0.1
153,587,191,131,100012.4875227382,0.1
148,568,192,127,99997.58590147234,0.1
153,574,183,113,99998.83999621836,0.1
148,540,184,139,100007.91396523528,0.1
160,586,193,121,99997.26725525263,0.1
148,562,191,123,99983.1364579728,0.1
145,545,185,115,100002.7188734161,0.1
149,540,186,123,99993.06165393715,0.1
147,573,193,128,99999.44268454803,0.1
139,540,189,127,100023.04876445752,0.1
140,538,187,123,99989.19304110414,0.1
150,539,178,124,99999.1318086714,0.1
152,555,188,127,99987.7894783905,0.1
144,554,191,114,99991.26114670093,0.1
148,595,188,129,99975.91589913722,0.1
142,539,182,123,100010.75472999588,0.1
148,546,178,126,100005.0772654067,0.1
147,575,203,140,100008.47942001304,0.1
150,553,197,119,100025.38232809784,0.1
153,550,180,124,99998.95391284749,0.1
148,532,173,124,99986.61100567572,0.1
147,543,183,123,99995.10581252586,0.1
157,543,174,132,100002.80131292956,0.1
154,589,196,128,100001.60559431744,0.1
144,540,188,117,100007.543271578,0.1
150,570,196,137,99986.38856482488,0.1
146,565,189,116,100010.13528705155,0.1
148,586,196,110,100008.95956437018,0.1
149,564,194,133,99994.95225209394,0.1
152,579,202,134,99997.08322700064,0.1
144,547,184,117,99995.51446547268,0.1
149,575,194,134,100017.25783035386,0.1
141,572,198,133,99996.06852818192,0.1
140,545,189,127,100001.62668471847,0.1
155,536,171,130,99987.0038690698,0.1
153,558,188,128,100009.47479101804,0.1
155,568,192,129,100004.74280915044,0.1
147,537,181,117,99999.44974537796,0.1
156,570,192,132,99998.1238680041,0.1
151,561,192,125,99992.19904893596,0.1
141,518,177,123,99995.5179006868,0.1
145,542,186,127,99997.69578939724,0.1
153,577,196,145,100005.18608456984,0.1
154,559,186,135,100017.42294378416,0.1
155,608,195,132,99999.26886594256,0.1
150,550,181,122,99990.39494677032,0.1
145,547,188,121,99991.36213309436,0.1
141,541,188,121,100006.55404433186,0.1
143,538,183,128,100013.60074277154,0.1
148,543,179,129,100017.79155158668,0.1
156,540,178,131,100018.28849726282,0.1
146,539,179,131,99996.46508176177,0.1
140,530,180,124,100001.72754360178,0.1
132,523,182,124,99995.38550177474,0.1
155,547,178,123,99996.95993755432,0.1
151,582,205,136,99997.41142290998,0.1
160,570,186,131,100003.14707529148,0.1
144,559,190,127,100006.58981223592,0.1
149,558,186,135,99994.32823879978,0.1
148,561,189,130,100001.74703398964,0.1
